2025-06-02 21:33:05 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2025-06-02 22:44:09 [tomcat-handler-83] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:09 [tomcat-handler-83] INFO  : Sending message to owner: f81898a4-599c-afa5-38e4-6c5e2eac2344
2025-06-02 22:44:09 [tomcat-handler-83] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:14 [tomcat-handler-84] INFO  : New message from user: Jerzynki
2025-06-02 22:44:14 [tomcat-handler-84] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:15 [tomcat-handler-84] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:15 [tomcat-handler-84] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:15 [tomcat-handler-85] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:15 [tomcat-handler-85] INFO  : New message from user: Jerzynki
2025-06-02 22:44:15 [tomcat-handler-85] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:15 [tomcat-handler-85] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:15 [tomcat-handler-85] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:15 [tomcat-handler-90] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:22 [tomcat-handler-91] INFO  : New message from user: Jerzynki
2025-06-02 22:44:22 [tomcat-handler-91] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:22 [tomcat-handler-91] INFO  : Sending message to: f81898a4-599c-afa5-38e4-6c5e2eac2344
2025-06-02 22:44:22 [tomcat-handler-91] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:22 [tomcat-handler-96] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:22 [tomcat-handler-96] INFO  : New message from user: Jerzynki
2025-06-02 22:44:22 [tomcat-handler-96] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:22 [tomcat-handler-96] INFO  : Sending message to owner: f81898a4-599c-afa5-38e4-6c5e2eac2344
2025-06-02 22:44:22 [tomcat-handler-96] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:24 [tomcat-handler-97] INFO  : New message from user: Jerzynki
2025-06-02 22:44:24 [tomcat-handler-97] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:24 [tomcat-handler-97] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:24 [tomcat-handler-97] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:24 [tomcat-handler-100] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:24 [tomcat-handler-100] INFO  : New message from user: Jerzynki
2025-06-02 22:44:24 [tomcat-handler-100] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:24 [tomcat-handler-101] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:24 [tomcat-handler-100] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:24 [tomcat-handler-100] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:31 [tomcat-handler-102] INFO  : New message from user: Jerzynki
2025-06-02 22:44:31 [tomcat-handler-102] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:31 [tomcat-handler-102] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:31 [tomcat-handler-102] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:31 [tomcat-handler-108] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:31 [tomcat-handler-108] INFO  : New message from user: Jerzynki
2025-06-02 22:44:31 [tomcat-handler-108] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:31 [tomcat-handler-103] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:31 [tomcat-handler-108] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:31 [tomcat-handler-108] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:36 [tomcat-handler-109] INFO  : New message from user: Jerzynki
2025-06-02 22:44:36 [tomcat-handler-109] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:36 [tomcat-handler-109] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:36 [tomcat-handler-109] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:36 [tomcat-handler-114] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:36 [tomcat-handler-114] INFO  : New message from user: Jerzynki
2025-06-02 22:44:36 [tomcat-handler-114] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:36 [tomcat-handler-110] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:37 [tomcat-handler-114] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:37 [tomcat-handler-114] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-115] INFO  : New message from user: Jerzynki
2025-06-02 22:44:37 [tomcat-handler-115] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-115] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:37 [tomcat-handler-115] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-118] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-118] INFO  : New message from user: Jerzynki
2025-06-02 22:44:37 [tomcat-handler-118] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-116] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:37 [tomcat-handler-118] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:37 [tomcat-handler-118] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:37 [tomcat-handler-119] INFO  : New message from user: Jerzynki
2025-06-02 22:44:37 [tomcat-handler-119] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:38 [tomcat-handler-119] INFO  : Sending message to: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:38 [tomcat-handler-119] INFO  : End of message processing - session: f81898a4-599c-afa5-38e4-6c5e2eac2344 from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:38 [tomcat-handler-124] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:38 [tomcat-handler-124] INFO  : New message from user: Jerzynki
2025-06-02 22:44:38 [tomcat-handler-124] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
2025-06-02 22:44:38 [tomcat-handler-120] ERROR : Jerzynki: 
pl.kamjer.shoppinglistservice.exception.LogException: null
	at .nativeExecuteForChangedRowCount(Native Method)
	at .executeForChangedRowCount(SQLiteConnection.java:734)
	at .executeForChangedRowCount(SQLiteSession.java:754)
	at .executeUpdateDelete(SQLiteStatement.java:64)
	at .executeUpdateDelete(FrameworkSQLiteStatement.kt:38)
	at .handle(EntityDeletionOrUpdateAdapter.kt:61)
	at .updateShoppingItem(ShoppingItemDao_Impl.java:236)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao.java:32)
	at .updateShoppingItemAndSavedTime(ShoppingItemDao_Impl.java:260)
	at .lambda$updateShoppingItemFinal$7(ShoppingRepository.java:187)
	at .$r8$lambda$OnFz8Yg2KswLa7ooWITey_C_rD0(:0)
	at .run(D8$$SyntheticClass:0)
	at .runWorker(ThreadPoolExecutor.java:1162)
	at .run(ThreadPoolExecutor.java:636)
	at .run(Thread.java:764)
2025-06-02 22:44:38 [tomcat-handler-124] INFO  : Sending message to owner: 01067ca3-24d2-e28d-2303-f3d2dae956fe
2025-06-02 22:44:38 [tomcat-handler-124] INFO  : End of message processing - session: 01067ca3-24d2-e28d-2303-f3d2dae956fe from: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=Jerzynki, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.68.184, SessionId=null], Granted Authorities=[ROLE_USER]]
