2026-03-04 19:29:23 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-04 21:12:54 [tomcat-handler-108] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-108] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-109] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-109] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-110] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-110] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : New message from user: t1
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 2
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 3
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 4
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 4
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 5
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 5
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 6
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 7
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 22
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 23
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 24
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 25
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Attempting to NONE data: 26
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : Sending message to owner: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b
2026-03-04 21:12:54 [tomcat-handler-112] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:13 [tomcat-handler-113] INFO  : New message from user: t1
2026-03-04 21:17:13 [tomcat-handler-113] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:13 [tomcat-handler-113] INFO  : End of message processing - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:38 [tomcat-handler-114] ERROR : Error null - session: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:38 [tomcat-handler-114] INFO  : Session closing: 4b7ec3f2-b05f-ac6c-ee33-93b38739a25b - reason: null
2026-03-04 21:17:38 [tomcat-handler-115] ERROR : Error null - session: cf1b559f-a9b7-0d9f-80e5-85582fe44e4a from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:38 [tomcat-handler-115] INFO  : Session closing: cf1b559f-a9b7-0d9f-80e5-85582fe44e4a - reason: null
2026-03-04 21:17:43 [tomcat-handler-116] INFO  : New session connected: d7c9c6b0-f406-fb8a-ab92-aa51b59bc898, user: t1
2026-03-04 21:17:43 [tomcat-handler-117] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-117] INFO  : End of message processing - session: d7c9c6b0-f406-fb8a-ab92-aa51b59bc898 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-118] INFO  : New session connected: 3969298d-fc04-2ac0-3012-e33be9b7b87b, user: t1
2026-03-04 21:17:43 [tomcat-handler-119] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-119] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-120] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-120] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-121] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-121] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-122] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-122] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-123] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-123] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-124] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-124] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-125] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-125] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-126] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-126] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-127] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-127] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-128] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-128] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-129] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-129] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:43 [tomcat-handler-130] INFO  : New message from user: t1
2026-03-04 21:17:43 [tomcat-handler-130] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : New message from user: t1
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 2
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 3
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 4
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 4
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 5
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 5
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 6
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 7
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 22
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 23
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 24
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 25
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Attempting to NONE data: 26
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : Sending message to owner: 3969298d-fc04-2ac0-3012-e33be9b7b87b
2026-03-04 21:17:44 [tomcat-handler-131] INFO  : End of message processing - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:49 [tomcat-handler-132] ERROR : Error null - session: 3969298d-fc04-2ac0-3012-e33be9b7b87b from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:49 [tomcat-handler-133] ERROR : Error null - session: d7c9c6b0-f406-fb8a-ab92-aa51b59bc898 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:17:49 [tomcat-handler-132] INFO  : Session closing: 3969298d-fc04-2ac0-3012-e33be9b7b87b - reason: null
2026-03-04 21:17:49 [tomcat-handler-133] INFO  : Session closing: d7c9c6b0-f406-fb8a-ab92-aa51b59bc898 - reason: null
2026-03-04 21:18:35 [tomcat-handler-134] INFO  : New session connected: 447227b0-2dba-6d57-af50-79078f826119, user: t1
2026-03-04 21:18:35 [tomcat-handler-135] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-135] INFO  : End of message processing - session: 447227b0-2dba-6d57-af50-79078f826119 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-136] INFO  : New session connected: 36248515-5c38-500f-1039-796c0b243e59, user: t1
2026-03-04 21:18:35 [tomcat-handler-137] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-137] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-138] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-138] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-139] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-139] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-140] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-140] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-141] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-141] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-142] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-142] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-143] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-143] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:35 [tomcat-handler-144] INFO  : New message from user: t1
2026-03-04 21:18:35 [tomcat-handler-144] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-145] INFO  : New message from user: t1
2026-03-04 21:18:36 [tomcat-handler-145] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-146] INFO  : New message from user: t1
2026-03-04 21:18:36 [tomcat-handler-146] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-147] INFO  : New message from user: t1
2026-03-04 21:18:36 [tomcat-handler-147] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-148] INFO  : New message from user: t1
2026-03-04 21:18:36 [tomcat-handler-148] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : New message from user: t1
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 2
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 3
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 4
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 4
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 5
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 5
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 6
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 7
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 22
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 23
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 24
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 25
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Attempting to NONE data: 26
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : Sending message to owner: 36248515-5c38-500f-1039-796c0b243e59
2026-03-04 21:18:36 [tomcat-handler-149] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:20:46 [tomcat-handler-150] INFO  : New message from user: t1
2026-03-04 21:20:46 [tomcat-handler-150] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:20:46 [tomcat-handler-150] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:21:04 [tomcat-handler-151] INFO  : New message from user: t1
2026-03-04 21:21:04 [tomcat-handler-151] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:21:04 [tomcat-handler-151] INFO  : End of message processing - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:21:13 [tomcat-handler-153] ERROR : Error null - session: 447227b0-2dba-6d57-af50-79078f826119 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:21:13 [tomcat-handler-152] ERROR : Error null - session: 36248515-5c38-500f-1039-796c0b243e59 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:21:13 [tomcat-handler-153] INFO  : Session closing: 447227b0-2dba-6d57-af50-79078f826119 - reason: null
2026-03-04 21:21:13 [tomcat-handler-152] INFO  : Session closing: 36248515-5c38-500f-1039-796c0b243e59 - reason: null
2026-03-04 21:27:37 [tomcat-handler-154] INFO  : New session connected: 6268246b-a560-1c00-362e-96f5a67cefe5, user: t1
2026-03-04 21:27:37 [tomcat-handler-155] INFO  : New message from user: t1
2026-03-04 21:27:37 [tomcat-handler-155] INFO  : End of message processing - session: 6268246b-a560-1c00-362e-96f5a67cefe5 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-156] INFO  : New session connected: 0e39dfab-7a8a-7c55-8626-44f1c3735539, user: t1
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-157] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-158] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-158] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-158] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-158] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-159] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-159] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-160] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-161] INFO  : New message from user: t1
